Australian Bureau of Statistics

"2016 Census - Employment, Income and Education"
"LGA (UR) by OCCP - 2 Digit Level"
"Counting: Persons Place of Usual Residence"

Filters:
"Default summation","Persons Place of Usual Residence"

"Counting","LGA (UR)","OCCP - 2 Digit Level","Count",
"Persons Place of Usual Residence","Townsville (C)","Managers, nfd",219
"Persons Place of Usual Residence","Townsville (C)","Chief Executives, General Managers and Legislators",529
"Persons Place of Usual Residence","Townsville (C)","Farmers and Farm Managers",219
"Persons Place of Usual Residence","Townsville (C)","Specialist Managers",4305
"Persons Place of Usual Residence","Townsville (C)","Hospitality, Retail and Service Managers",3092
"Persons Place of Usual Residence","Townsville (C)","Professionals, nfd",192
"Persons Place of Usual Residence","Townsville (C)","Arts and Media Professionals",345
"Persons Place of Usual Residence","Townsville (C)","Business, Human Resource and Marketing Professionals",2600
"Persons Place of Usual Residence","Townsville (C)","Design, Engineering, Science and Transport Professionals",2175
"Persons Place of Usual Residence","Townsville (C)","Education Professionals",3969
"Persons Place of Usual Residence","Townsville (C)","Health Professionals",5103
"Persons Place of Usual Residence","Townsville (C)","ICT Professionals",433
"Persons Place of Usual Residence","Townsville (C)","Legal, Social and Welfare Professionals",1454
"Persons Place of Usual Residence","Townsville (C)","Technicians and Trades Workers, nfd",142
"Persons Place of Usual Residence","Townsville (C)","Engineering, ICT and Science Technicians",1872
"Persons Place of Usual Residence","Townsville (C)","Automotive and Engineering Trades Workers",3575
"Persons Place of Usual Residence","Townsville (C)","Construction Trades Workers",2191
"Persons Place of Usual Residence","Townsville (C)","Electrotechnology and Telecommunications Trades Workers",2197
"Persons Place of Usual Residence","Townsville (C)","Food Trades Workers",1263
"Persons Place of Usual Residence","Townsville (C)","Skilled Animal and Horticultural Workers",776
"Persons Place of Usual Residence","Townsville (C)","Other Technicians and Trades Workers",1096
"Persons Place of Usual Residence","Townsville (C)","Community and Personal Service Workers, nfd",4
"Persons Place of Usual Residence","Townsville (C)","Health and Welfare Support Workers",1470
"Persons Place of Usual Residence","Townsville (C)","Carers and Aides",4300
"Persons Place of Usual Residence","Townsville (C)","Hospitality Workers",2108
"Persons Place of Usual Residence","Townsville (C)","Protective Service Workers",3690
"Persons Place of Usual Residence","Townsville (C)","Clerical and Administrative Workers, nfd",23
"Persons Place of Usual Residence","Townsville (C)","Office Managers and Program Administrators",2033
"Persons Place of Usual Residence","Townsville (C)","Personal Assistants and Secretaries",523
"Persons Place of Usual Residence","Townsville (C)","General Clerical Workers",2540
"Persons Place of Usual Residence","Townsville (C)","Inquiry Clerks and Receptionists",2313
"Persons Place of Usual Residence","Townsville (C)","Numerical Clerks",1863
"Persons Place of Usual Residence","Townsville (C)","Clerical and Office Support Workers",471
"Persons Place of Usual Residence","Townsville (C)","Other Clerical and Administrative Workers",1892
"Persons Place of Usual Residence","Townsville (C)","Sales Workers, nfd",16
"Persons Place of Usual Residence","Townsville (C)","Sales Representatives and Agents",1226
"Persons Place of Usual Residence","Townsville (C)","Sales Assistants and Salespersons",5864
"Persons Place of Usual Residence","Townsville (C)","Sales Support Workers",1236
"Persons Place of Usual Residence","Townsville (C)","Machinery Operators and Drivers, nfd",159
"Persons Place of Usual Residence","Townsville (C)","Machine and Stationary Plant Operators",1686
"Persons Place of Usual Residence","Townsville (C)","Mobile Plant Operators",816
"Persons Place of Usual Residence","Townsville (C)","Road and Rail Drivers",2828
"Persons Place of Usual Residence","Townsville (C)","Storepersons",1008
"Persons Place of Usual Residence","Townsville (C)","Labourers, nfd",311
"Persons Place of Usual Residence","Townsville (C)","Cleaners and Laundry Workers",2298
"Persons Place of Usual Residence","Townsville (C)","Construction and Mining Labourers",1076
"Persons Place of Usual Residence","Townsville (C)","Factory Process Workers",727
"Persons Place of Usual Residence","Townsville (C)","Farm, Forestry and Garden Workers",553
"Persons Place of Usual Residence","Townsville (C)","Food Preparation Assistants",1497
"Persons Place of Usual Residence","Townsville (C)","Other Labourers",1796
"Persons Place of Usual Residence","Townsville (C)","Sports and Personal Service Workers",1144
"Persons Place of Usual Residence","Townsville (C)","Total",85205
"Persons Place of Usual Residence","Torres Strait Island (R)","Managers, nfd",4
"Persons Place of Usual Residence","Torres Strait Island (R)","Chief Executives, General Managers and Legislators",9
"Persons Place of Usual Residence","Torres Strait Island (R)","Farmers and Farm Managers",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Specialist Managers",32
"Persons Place of Usual Residence","Torres Strait Island (R)","Hospitality, Retail and Service Managers",27
"Persons Place of Usual Residence","Torres Strait Island (R)","Professionals, nfd",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Arts and Media Professionals",15
"Persons Place of Usual Residence","Torres Strait Island (R)","Business, Human Resource and Marketing Professionals",22
"Persons Place of Usual Residence","Torres Strait Island (R)","Design, Engineering, Science and Transport Professionals",73
"Persons Place of Usual Residence","Torres Strait Island (R)","Education Professionals",64
"Persons Place of Usual Residence","Torres Strait Island (R)","Health Professionals",25
"Persons Place of Usual Residence","Torres Strait Island (R)","ICT Professionals",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Legal, Social and Welfare Professionals",6
"Persons Place of Usual Residence","Torres Strait Island (R)","Technicians and Trades Workers, nfd",5
"Persons Place of Usual Residence","Torres Strait Island (R)","Engineering, ICT and Science Technicians",8
"Persons Place of Usual Residence","Torres Strait Island (R)","Automotive and Engineering Trades Workers",9
"Persons Place of Usual Residence","Torres Strait Island (R)","Construction Trades Workers",49
"Persons Place of Usual Residence","Torres Strait Island (R)","Electrotechnology and Telecommunications Trades Workers",9
"Persons Place of Usual Residence","Torres Strait Island (R)","Food Trades Workers",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Skilled Animal and Horticultural Workers",18
"Persons Place of Usual Residence","Torres Strait Island (R)","Other Technicians and Trades Workers",14
"Persons Place of Usual Residence","Torres Strait Island (R)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Health and Welfare Support Workers",39
"Persons Place of Usual Residence","Torres Strait Island (R)","Carers and Aides",87
"Persons Place of Usual Residence","Torres Strait Island (R)","Hospitality Workers",8
"Persons Place of Usual Residence","Torres Strait Island (R)","Protective Service Workers",30
"Persons Place of Usual Residence","Torres Strait Island (R)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Office Managers and Program Administrators",23
"Persons Place of Usual Residence","Torres Strait Island (R)","Personal Assistants and Secretaries",0
"Persons Place of Usual Residence","Torres Strait Island (R)","General Clerical Workers",26
"Persons Place of Usual Residence","Torres Strait Island (R)","Inquiry Clerks and Receptionists",14
"Persons Place of Usual Residence","Torres Strait Island (R)","Numerical Clerks",7
"Persons Place of Usual Residence","Torres Strait Island (R)","Clerical and Office Support Workers",9
"Persons Place of Usual Residence","Torres Strait Island (R)","Other Clerical and Administrative Workers",53
"Persons Place of Usual Residence","Torres Strait Island (R)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Sales Representatives and Agents",8
"Persons Place of Usual Residence","Torres Strait Island (R)","Sales Assistants and Salespersons",50
"Persons Place of Usual Residence","Torres Strait Island (R)","Sales Support Workers",8
"Persons Place of Usual Residence","Torres Strait Island (R)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Machine and Stationary Plant Operators",3
"Persons Place of Usual Residence","Torres Strait Island (R)","Mobile Plant Operators",4
"Persons Place of Usual Residence","Torres Strait Island (R)","Road and Rail Drivers",5
"Persons Place of Usual Residence","Torres Strait Island (R)","Storepersons",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Labourers, nfd",15
"Persons Place of Usual Residence","Torres Strait Island (R)","Cleaners and Laundry Workers",57
"Persons Place of Usual Residence","Torres Strait Island (R)","Construction and Mining Labourers",36
"Persons Place of Usual Residence","Torres Strait Island (R)","Factory Process Workers",4
"Persons Place of Usual Residence","Torres Strait Island (R)","Farm, Forestry and Garden Workers",10
"Persons Place of Usual Residence","Torres Strait Island (R)","Food Preparation Assistants",0
"Persons Place of Usual Residence","Torres Strait Island (R)","Other Labourers",37
"Persons Place of Usual Residence","Torres Strait Island (R)","Sports and Personal Service Workers",4
"Persons Place of Usual Residence","Torres Strait Island (R)","Total",927
"Persons Place of Usual Residence","Torres (S)","Managers, nfd",4
"Persons Place of Usual Residence","Torres (S)","Chief Executives, General Managers and Legislators",16
"Persons Place of Usual Residence","Torres (S)","Farmers and Farm Managers",4
"Persons Place of Usual Residence","Torres (S)","Specialist Managers",78
"Persons Place of Usual Residence","Torres (S)","Hospitality, Retail and Service Managers",61
"Persons Place of Usual Residence","Torres (S)","Professionals, nfd",6
"Persons Place of Usual Residence","Torres (S)","Arts and Media Professionals",11
"Persons Place of Usual Residence","Torres (S)","Business, Human Resource and Marketing Professionals",32
"Persons Place of Usual Residence","Torres (S)","Design, Engineering, Science and Transport Professionals",42
"Persons Place of Usual Residence","Torres (S)","Education Professionals",78
"Persons Place of Usual Residence","Torres (S)","Health Professionals",103
"Persons Place of Usual Residence","Torres (S)","ICT Professionals",0
"Persons Place of Usual Residence","Torres (S)","Legal, Social and Welfare Professionals",26
"Persons Place of Usual Residence","Torres (S)","Technicians and Trades Workers, nfd",3
"Persons Place of Usual Residence","Torres (S)","Engineering, ICT and Science Technicians",18
"Persons Place of Usual Residence","Torres (S)","Automotive and Engineering Trades Workers",20
"Persons Place of Usual Residence","Torres (S)","Construction Trades Workers",55
"Persons Place of Usual Residence","Torres (S)","Electrotechnology and Telecommunications Trades Workers",32
"Persons Place of Usual Residence","Torres (S)","Food Trades Workers",18
"Persons Place of Usual Residence","Torres (S)","Skilled Animal and Horticultural Workers",11
"Persons Place of Usual Residence","Torres (S)","Other Technicians and Trades Workers",14
"Persons Place of Usual Residence","Torres (S)","Community and Personal Service Workers, nfd",0
"Persons Place of Usual Residence","Torres (S)","Health and Welfare Support Workers",53
"Persons Place of Usual Residence","Torres (S)","Carers and Aides",93
"Persons Place of Usual Residence","Torres (S)","Hospitality Workers",17
"Persons Place of Usual Residence","Torres (S)","Protective Service Workers",51
"Persons Place of Usual Residence","Torres (S)","Clerical and Administrative Workers, nfd",0
"Persons Place of Usual Residence","Torres (S)","Office Managers and Program Administrators",63
"Persons Place of Usual Residence","Torres (S)","Personal Assistants and Secretaries",5
"Persons Place of Usual Residence","Torres (S)","General Clerical Workers",50
"Persons Place of Usual Residence","Torres (S)","Inquiry Clerks and Receptionists",24
"Persons Place of Usual Residence","Torres (S)","Numerical Clerks",18
"Persons Place of Usual Residence","Torres (S)","Clerical and Office Support Workers",20
"Persons Place of Usual Residence","Torres (S)","Other Clerical and Administrative Workers",37
"Persons Place of Usual Residence","Torres (S)","Sales Workers, nfd",0
"Persons Place of Usual Residence","Torres (S)","Sales Representatives and Agents",3
"Persons Place of Usual Residence","Torres (S)","Sales Assistants and Salespersons",56
"Persons Place of Usual Residence","Torres (S)","Sales Support Workers",6
"Persons Place of Usual Residence","Torres (S)","Machinery Operators and Drivers, nfd",0
"Persons Place of Usual Residence","Torres (S)","Machine and Stationary Plant Operators",4
"Persons Place of Usual Residence","Torres (S)","Mobile Plant Operators",11
"Persons Place of Usual Residence","Torres (S)","Road and Rail Drivers",23
"Persons Place of Usual Residence","Torres (S)","Storepersons",0
"Persons Place of Usual Residence","Torres (S)","Labourers, nfd",11
"Persons Place of Usual Residence","Torres (S)","Cleaners and Laundry Workers",38
"Persons Place of Usual Residence","Torres (S)","Construction and Mining Labourers",22
